usar,otherCatalogNumbers,catalogNumber,institutionCode,collectionCode,individualCount,basisOfRecord,typeStatus,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,identificationQualifier,scientificNameAuthorship,vernacularName,taxonRemarks,identifiedBy,geodeticDatum,decimalLatitude,decimalLongitude,continent,countryCode,country,stateProvince,waterBody,eventDate,locality,recordedBy,samplingProtocol,associatedSequences,agua
TRUE,,5550,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus arnoldi, Ahl, 1936",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,arnoldi,species,,"Ahl, 1936",Pacu,,"Machado, V.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2009-09-20,rio Iriri,Valeria Machado,Malhadeira,,Clear
TRUE,,11141,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus cf. arnoldi, Ahl, 1936",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,arnoldi,species,,"Ahl, 1936",Pacu,,"Souza, L. M.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2012-08-24,Rio Iriri (Acampamento),Valeria Machado,Malhadeira,,Clear
TRUE,,11142,UFAM,CTGA,1,PreservedSpecimen,Other material,"Ossubtus xinguense, Jégu, 1992",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Ossubtus,xinguense,species,,"Jégu,1992",Pacu capivara,,"Souza, L. M.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2012-08-24,Rio Iriri (Acampamento),Valeria Machado,Malhadeira,,Clear
TRUE,,11143,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus cf. arnoldi, Ahl, 1936",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,arnoldi,species,,"Ahl, 1936",Pacu,,"Souza, L. M.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2012-08-24,Rio Iriri (Acampamento),Valeria Machado,Malhadeira,,Clear
TRUE,,1984,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus rhomboidalis, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rhomboidalis,species,,"Cuvier, 1818",Pacu seringa,,"Fernández, H & Ortí, G.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2008-08-21,rio Iriri,Natasha Verdasca,Malhadeira,,Clear
TRUE,,1985,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus rhomboidalis, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rhomboidalis,species,,"Cuvier, 1818",Pacu seringa,,"Fernández, H & Ortí, G.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2008-08-21,rio Iriri,Natasha Verdasca,Malhadeira,,Clear
TRUE,,1986,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus rhomboidalis, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rhomboidalis,species,,"Cuvier, 1818",Pacu seringa,,"Fernández, H & Ortí, G.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2008-08-21,rio Iriri,Natasha Verdasca,Malhadeira,,Clear
TRUE,,1988,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus rhomboidalis, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rhomboidalis,species,,"Cuvier, 1818",Pacu seringa,,"Fernández, H & Ortí, G.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2008-08-21,rio Iriri,Natasha Verdasca,Malhadeira,,Clear
TRUE,,1989,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus rhomboidalis, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rhomboidalis,species,,"Cuvier, 1818",Pacu seringa,,"Fernández, H & Ortí, G.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2008-08-21,rio Iriri,Natasha Verdasca,Malhadeira,,Clear
FALSE,,5380,UFAM,CTGA,1,,Other material,Myloplus,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,,genus,sp.,,Pacu,,"Machado, V.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2008-08-21,rio Iriri,Natasha Verdasca,Malhadeira,,Clear
TRUE,,5381,UFAM,CTGA,1,,Other material,"Myloplus torquatus, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,torquatus,species,,"Kner, 1858",Pacu,,"Machado, V.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2009-09-24,rio Iriri,Valeria Machado,Malhadeira,,Clear
TRUE,,5382,UFAM,CTGA,1,,Other material,"Myloplus torquatus, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,torquatus,species,,"Kner, 1858",Pacu,,"Machado, V.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2009-09-24,rio Iriri,Valeria Machado,Malhadeira,,Clear
TRUE,,5485,UFAM,CTGA,1,,Other material,"Myloplus rhomboidalis, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rhomboidalis,species,,"Cuvier, 1818",Pacu seringa,,"Machado, V.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2009-09-24,rio Iriri,Valeria Machado,Malhadeira,,Clear
TRUE,,5486,UFAM,CTGA,1,,Other material,"Myloplus rhomboidalis, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rhomboidalis,species,,"Cuvier, 1818",Pacu seringa,,"Machado, V.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2009-09-24,rio Iriri,Valeria Machado,Malhadeira,,Clear
TRUE,,5487,UFAM,CTGA,1,,Other material,"Myloplus rhomboidalis, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rhomboidalis,species,,"Cuvier, 1818",Pacu seringa,,"Machado, V.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2009-09-24,rio Iriri,Valeria Machado,Malhadeira,,Clear
TRUE,,5417,UFAM,CTGA,1,,Other material,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,"Machado, V.",WGS84,-3.4275,-52.22833,South America,BR,Brazil,Pará,Xingu,2009-09-24,Rio Xingu (Região do Babaquara),Valeria Machado,Malhadeira,,Clear
TRUE,,5419,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,"Machado, V.",WGS84,-3.4275,-52.22833,South America,BR,Brazil,Pará,Xingu,2009-09-24,Rio Xingu (Região do Babaquara),Valeria Machado,Malhadeira,,Clear
TRUE,,5420,UFAM,CTGA,1,,Other material,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,"Machado, V.",WGS84,-3.4275,-52.22833,South America,BR,Brazil,Pará,Xingu,2009-09-24,Rio Xingu (Região do Babaquara),Valeria Machado,Malhadeira,,Clear
TRUE,,5421,UFAM,CTGA,1,,Other material,"Myloplus rhomboidalis, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,rhomboidalis,species,,"Cuvier, 1818",Pacu cadete,,"Machado, V.",WGS84,-3.4275,-52.22833,South America,BR,Brazil,Pará,Xingu,2009-09-24,Rio Xingu (Região do Babaquara),Valeria Machado,Malhadeira,,Clear
TRUE,,5423,UFAM,CTGA,1,,Other material,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,"Machado, V.",WGS84,-3.4275,-52.22833,South America,BR,Brazil,Pará,Xingu,2009-09-24,Rio Xingu (Região do Babaquara),Valeria Machado,Malhadeira,,Clear
TRUE,INPA 40015,P 23197,INPA,,1,PreservedSpecimen,Other material,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,M. Sabaj-Pérez et al.,WGS84,-3.8194,-52.66694,South America,BR,Brazil,Pará,Xingu,2013-09-08,"rio Iriri, canal principal abaixo do acampamento, à 7 km acima da confluência com Xingu","L. Rapp Py-Daniel, et al.",Malhadeira,,Clear
TRUE,INPA 40279,P 23608,INPA,,1,PreservedSpecimen,Other material,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,M. Sabaj-Pérez et al.,WGS84,-3.5194,-51.70972,South America,BR,Brazil,Pará,Xingu,2013-09-15,"rio Bacajá, primeira corredeira principal, à 1,7 km acima da confluência com rio Xingu.","L. Rapp Py-Daniel, et al.",Malhadeira,,Clear
FALSE,ANSP 194920,P 23765,INPA,,1,PreservedSpecimen,Other material,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,M. Sabaj-Pérez et al.,WGS84,-3.5319,-51.76138,South America,BR,Brazil,Pará,Xingu,2013-09-17,"rio Xingu, região central da Volta Grande, à direita do principal braço do rio, abaixo e acima da boca do rio Bacajá","L. Rapp Py-Daniel, et al.",Malhadeira,,Clear
TRUE,ANSP 195069,P 24617,INPA,,1,PreservedSpecimen,Other material,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,M. Sabaj-Pérez et al.,WGS84,-3.13,-51.61388,South America,BR,Brazil,Pará,Xingu,2013-10-01,"rio Xingu, abaixo de Volta Grande, abaixo da cachoeira Tamaracá, entrada da margem direita do rio, paralela à BR-230","L. Rapp Py-Daniel, et al.",Malhadeira,,Clear
TRUE,ANSP 195069,P 24618,INPA,,1,PreservedSpecimen,Other material,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,M. Sabaj-Pérez et al.,WGS84,-3.13,-51.61388,South America,BR,Brazil,Pará,Xingu,2013-10-01,"rio Xingu, abaixo de Volta Grande, abaixo da cachoeira Tamaracá, entrada da margem direita do rio, paralela à BR-230","L. Rapp Py-Daniel, et al.",Malhadeira,,Clear
TRUE,ANSP 198674,P 25819,INPA,,1,PreservedSpecimen,Other material,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,M. Sabaj-Pérez et al.,WGS84,-3.5622,-52.35611,South America,BR,Brazil,Pará,Xingu,2014-11-03,"Rio Xingu, lagoa rasa na ilha de Boa Esperança, aprox. 40 km de Altamira","L. Rapp Py-Daniel, et al.",Malhadeira,,Clear
TRUE,INPA 47568,P 25831,INPA,,1,PreservedSpecimen,Other material,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,M. Sabaj-Pérez et al.,WGS84,-3.5622,-52.35611,South America,BR,Brazil,Pará,Xingu,2014-11-03,"Rio Xingu, lagoa rasa na ilha de Boa Esperança, aprox. 40 km de Altamira","L. Rapp Py-Daniel, et al.",Malhadeira,,Clear
TRUE,INPA 47568,P 25832,INPA,,1,PreservedSpecimen,Other material,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,M. Sabaj-Pérez et al.,WGS84,-3.5622,-52.35611,South America,BR,Brazil,Pará,Xingu,2014-11-03,"Rio Xingu, lagoa rasa na ilha de Boa Esperança, aprox. 40 km de Altamira","L. Rapp Py-Daniel, et al.",Malhadeira,,Clear
TRUE,INPA 47284,P 26000,INPA,,1,PreservedSpecimen,Other material,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,M. Sabaj-Pérez et al.,WGS84,-3.3822,-51.73638,South America,BR,Brazil,Pará,Xingu,2014-11-07,"Rio Xingu, praia do Cajú, acima da cachoeira de Jericoá, aprox. 55 km de Altamira","L. Rapp Py-Daniel, et al.",Malhadeira,,Clear
TRUE,ANSP 197585,P 26088,INPA,,1,PreservedSpecimen,Other material,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,M. Sabaj-Pérez et al.,WGS84,-3.408,-51.7175,South America,BR,Brazil,Pará,Xingu,2014-11-08,"Rio Xingu, aprox. 3.5km acima da Praia do Caju","L. Rapp Py-Daniel, et al.",Malhadeira,,Clear
FALSE,INPA 52566,P 26089,INPA,,1,PreservedSpecimen,Other material,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,M. Sabaj-Pérez et al.,WGS84,-3.408,-51.7175,South America,BR,Brazil,Pará,Xingu,2014-11-08,"Rio Xingu, aprox. 3.5km acima da Praia do Caju","L. Rapp Py-Daniel, et al.",Malhadeira,,Clear
FALSE,INPA 47142,P 26105,INPA,,1,PreservedSpecimen,Other material,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,M. Sabaj-Pérez et al.,WGS84,-3.5869,-51.76666,South America,BR,Brazil,Pará,Xingu,2014-11-09,"Rio Bacajaí, margem direita do rio Xingu","L. Rapp Py-Daniel, et al.",Malhadeira,,Clear
FALSE,ANSP 198720,P 30682,INPA,,,,,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,M. Sabaj-Pérez et al.,WGS84,-3.6095,-52.34913,South America,BR,Brazil,Pará,Xingu,2014-11-03,"rio Xingu, along shore at campsite 2, ca. 45 km south-southwest of Altamira","L. Rapp Py-Daniel, et al.",Malhadeira,,Clear
TRUE,ANSP 198720,P 30683,INPA,,,,,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,M. Sabaj-Pérez et al.,WGS84,-3.6095,-52.34913,South America,BR,Brazil,Pará,Xingu,2014-11-03,"rio Xingu, along shore at campsite 2, ca. 45 km south-southwest of Altamira","L. Rapp Py-Daniel, et al.",Malhadeira,,Clear
TRUE,ANSP 198720,P 30684,INPA,,,,,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,M. Sabaj-Pérez et al.,WGS84,-3.6095,-52.34913,South America,BR,Brazil,Pará,Xingu,2014-11-03,"rio Xingu, along shore at campsite 2, ca. 45 km south-southwest of Altamira","L. Rapp Py-Daniel, et al.",Malhadeira,,Clear
TRUE,,11395,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus schomburgkii, Jardine & Schomburgk, 1841",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,schomburgkii,species,,"Jardine & Schomburgk, 1841",Pacu cadete,,"Souza, L. M.",WGS84,-3.4275,-52.22833,South America,BR,Brazil,Pará,Xingu,2012-08-20,Rio Xingu (Gurgulho do espelho),Valeria Machado,Malhadeira,,Clear
TRUE,,1728,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myleus setiger, Muller & Troschel, 1844",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myleus,setiger,species,,"Muller & Troschel, 1844",Pacu dente seco,,"Fernández, H & Ortí, G.",WGS84,-3.81421,-52.63687,South America,BR,Brazil,Pará,Xingu,2008-08-15,"Boca do Irirí, Rio Iriri na confluência com Rio Xingu",Valeria Machado,Malhadeira,,Clear
TRUE,,1830,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myleus setiger, Muller & Troschel, 1844",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myleus,setiger,species,,"Muller & Troschel, 1844",Pacu dente seco,,"Fernández, H & Ortí, G.",WGS84,-3.81421,-52.63687,South America,BR,Brazil,Pará,Xingu,2008-08-19,"Ilha do Curapé, rio Iriri",Valeria Machado,Malhadeira,,Clear
TRUE,,2039,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myleus setiger, Muller & Troschel, 1844",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myleus,setiger,species,,"Muller & Troschel, 1844",Pacu dente seco,,"Fernández, H & Ortí, G.",WGS84,-4.17405,-53.41331,South America,BR,Brazil,Pará,Xingu,2008-08-22,"rio Iriri, 4 horas abaixo da boca do rio Novo",Valeria Machado,Malhadeira,,Clear
TRUE,,5478,UFAM,CTGA,1,,Other material,"Myleus setiger, Muller & Troschel, 1844",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myleus,setiger,species,,"Muller & Troschel, 1844",Pacu dente seco,,"Machado, V.",WGS84,-3.4275,-52.22833,South America,BR,Brazil,Pará,Xingu,2009-09-21,Rio Xingu,Valeria Machado,Malhadeira,,Clear
TRUE,,5479,UFAM,CTGA,1,,Other material,"Myleus setiger, Muller & Troschel, 1844",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myleus,setiger,species,,"Muller & Troschel, 1844",Pacu dente seco,,"Machado, V.",WGS84,-3.4275,-52.22833,South America,BR,Brazil,Pará,Xingu,2009-09-21,Rio Xingu,Valeria Machado,Malhadeira,,Clear
TRUE,,5480,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myleus setiger, Muller & Troschel, 1844",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myleus,setiger,species,,"Muller & Troschel, 1844",Pacu dente seco,,"Machado, V.",WGS84,-3.4275,-52.22833,South America,BR,Brazil,Pará,Xingu,2009-09-21,Rio Xingu,Valeria Machado,Malhadeira,,Clear
TRUE,,1747,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus torquatus, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,torquatus,species,,"Kner, 1858",Pacu,,"Fernández, H & Ortí, G.",WGS84,-4.17405,-53.41331,South America,BR,Brazil,Pará,Xingu,2008-08-16,"Arara, banco direito do rio Iriri",Natasha Verdasca,Malhadeira,,Clear
TRUE,,1749,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus arnoldi, Ahl, 1936",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,arnoldi,species,,"Ahl, 1936",Pacu,,"Fernández, H & Ortí, G.",WGS84,-4.17405,-53.41331,South America,BR,Brazil,Pará,Xingu,2008-08-16,"Arara, banco direito do rio Iriri",Natasha Verdasca,Malhadeira,,Clear
TRUE,,1797,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus arnoldi, Ahl, 1936",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,arnoldi,species,,"Ahl, 1936",Pacu,,"Fernández, H & Ortí, G.",WGS84,-4.27944,-53.49315,South America,BR,Brazil,Pará,Xingu,2008-08-17,Praia rochosa banco esquerdo do rio Iriri,Natasha Verdasca,Malhadeira,,Clear
FALSE,,5574,UFAM,CTGA,1,PreservedSpecimen,Other material,"Mylossoma cf. duriventre, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylossoma,duriventre,species,cf.duriventre,"Cuvier, 1818",Pacu manteiga,,"Machado, V.",WGS84,-2.88311,-52.32777,South America,BR,Brazil,Pará,Xingu,2009-09-23,Vitoria do Xingu,Valeria Machado,Malhadeira,,Clear
FALSE,,5575,UFAM,CTGA,1,,Other material,"Mylossoma cf. duriventre, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylossoma,duriventre,species,cf.duriventre,"Cuvier, 1818",Pacu manteiga,,"Machado, V.",WGS84,-2.88311,-52.32777,South America,BR,Brazil,Pará,Xingu,2009-09-23,Vitoria do Xingu,Valeria Machado,Malhadeira,,Clear
FALSE,,5576,UFAM,CTGA,1,,Other material,"Mylossoma cf. duriventre, Cuvier, 1818",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Mylossoma,duriventre,species,cf.duriventre,"Cuvier, 1818",Pacu manteiga,,"Machado, V.",WGS84,-2.88311,-52.32777,South America,BR,Brazil,Pará,Xingu,2009-09-23,Vitoria do Xingu,Valeria Machado,Malhadeira,,Clear
TRUE,,1821,UFAM,CTGA,1,PreservedSpecimen,Other material,Myloplus,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,,genus,aff.rubripinnis,,Pacu,,"Fernández, H & Ortí, G.",WGS84,-3.81421,-52.63687,South America,BR,Brazil,Pará,Xingu,2008-08-19,"Ilha do Curapé, rio Iriri",Natasha Verdasca,Malhadeira,,Clear
TRUE,,1822,UFAM,CTGA,1,PreservedSpecimen,Other material,Myloplus,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,,genus,aff.rubripinnis,,Pacu,,"Fernández, H & Ortí, G.",WGS84,-3.81421,-52.63687,South America,BR,Brazil,Pará,Xingu,2008-08-19,"Ilha do Curapé, rio Iriri",Natasha Verdasca,Malhadeira,,Clear
TRUE,,1824,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus manueli, Fernández-Yépez & Ramírez, 1967",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,manueli,species,,"Fernández-Yépez & Ramírez, 1967",Piranha camari,,"Fernández, H & Ortí, G.",WGS84,-3.81421,-52.63687,South America,BR,Brazil,Pará,Xingu,2008-08-19,"Ilha do Curapé, rio Iriri",Natasha Verdasca,Malhadeira,,Clear
TRUE,,1825,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus manueli, Fernández-Yépez & Ramírez, 1967",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,manueli,species,,"Fernández-Yépez & Ramírez, 1967",Piranha camari,,"Fernández, H & Ortí, G.",WGS84,-3.81421,-52.63687,South America,BR,Brazil,Pará,Xingu,2008-08-19,"Ilha do Curapé, rio Iriri",Natasha Verdasca,Malhadeira,,Clear
TRUE,,1828,UFAM,CTGA,1,PreservedSpecimen,Other material,Myloplus,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,,genus,aff.rubripinnis,,Pacu,,"Fernández, H & Ortí, G.",WGS84,-3.81421,-52.63687,South America,BR,Brazil,Pará,Xingu,2008-08-19,"Ilha do Curapé, rio Iriri",Natasha Verdasca,Malhadeira,,Clear
TRUE,,1829,UFAM,CTGA,1,PreservedSpecimen,Other material,Myloplus,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,,genus,aff.rubripinnis,,Pacu,,"Fernández, H & Ortí, G.",WGS84,-3.81421,-52.63687,South America,BR,Brazil,Pará,Xingu,2008-08-19,"Ilha do Curapé, rio Iriri",Natasha Verdasca,Malhadeira,,Clear
TRUE,,5551,UFAM,CTGA,1,,Other material,"Myloplus torquatus, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,torquatus,species,,,Pacu,,"Machado, V.",WGS84,-3.4275,-52.22833,South America,BR,Brazil,Pará,Xingu,2009-09-21,Rio Xingu,Valeria Machado,Malhadeira,,Clear
TRUE,,5552,UFAM,CTGA,1,,Other material,"Myloplus torquatus, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,torquatus,species,,,Pacu,,"Machado, V.",WGS84,-3.4275,-52.22833,South America,BR,Brazil,Pará,Xingu,2009-09-21,Rio Xingu,Valeria Machado,Malhadeira,,Clear
FALSE,,1806,UFAM,CTGA,1,PreservedSpecimen,Other material,Tometes,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,,genus,sp.Xingu,,Pacu curupité,,"Fernández, H & Ortí, G.",WGS84,-4.27944,-53.49315,South America,BR,Brazil,Pará,Xingu,2008-08-17,Praia rochosa banco esquerdo do rio Iriri,Natasha Verdasca,Malhadeira,,Clear
FALSE,,2074,UFAM,CTGA,1,PreservedSpecimen,Other material,Tometes,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,,genus,sp.Xingu,,Pacu curupité,,"Fernández, H & Ortí, G.",,-3.65138,-52.37833,South America,BR,Brazil,Pará,Xingu,2008-08-24,"Cachoeira do Espelho, rio Xingu",Natasha Verdasca,Malhadeira,,Clear
FALSE,,2075,UFAM,CTGA,1,PreservedSpecimen,Other material,Tometes,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,,genus,sp.Xingu,,Pacu curupité,,"Fernández, H & Ortí, G.",,-3.65138,-52.37833,South America,BR,Brazil,Pará,Xingu,2008-08-24,"Cachoeira do Espelho, rio Xingu",Natasha Verdasca,Malhadeira,,Clear
FALSE,,2109,UFAM,CTGA,1,PreservedSpecimen,Other material,Tometes,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,,genus,sp.Xingu,,Pacu curupité,,"Fernández, H & Ortí, G.",,-3.65138,-52.37833,South America,BR,Brazil,Pará,Xingu,2008-08-24,"Cachoeira do Espelho, rio Xingu",Natasha Verdasca,Malhadeira,,Clear
FALSE,,2111,UFAM,CTGA,1,PreservedSpecimen,Other material,Tometes,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,,genus,sp.Xingu,,Pacu curupité,,"Fernández, H & Ortí, G.",,-3.65138,-52.37833,South America,BR,Brazil,Pará,Xingu,2008-08-24,"Cachoeira do Espelho, rio Xingu",Natasha Verdasca,Malhadeira,,Clear
